case_id,customer_id,case_type,assigned_agent,opened_date,closed_date,status
CSEBD6F61DFF5,CUST100009078,Retention Save,Rachel Thompson,2026-07-12,2026-08-09,Closed
CSEF7F6734FF3,CUST100078728,Warranty Claim,Steven Sellers,2026-05-21,2026-05-24,Closed
CSEA6206C7333,CUST100014592,Warranty Claim,Douglas Orr,2026-06-29,2026-07-25,Closed
CSE75C605FB63,CUST100018147,Warranty Claim,William Stewart,2026-03-31,2026-04-30,Closed
CSE7B86C1BA12,CUST100023159,Warranty Claim,Natalie Hudson,2026-06-10,2026-06-19,Closed
CSEC753FC2D2D,CUST100097837,Escalated Complaint,Frederick Garcia,2026-02-27,,Closed
CSEEF9865DEFC,CUST100051742,Retention Save,Heather Wade,2026-06-12,2026-06-26,Closed
CSE0A32270BBA,CUST100007423,Escalated Complaint,Patricia Velasquez,2026-01-23,2026-01-24,Closed
CSEB5659E83F8,CUST100069290,Warranty Claim,Kathleen Cooper,2026-04-26,2026-05-28,Open
CSE24F44CAC06,CUST100051423,Escalated Complaint,Sandra Moore,2026-02-05,2026-02-15,Pending Customer Response
CSE3CC8ADCD2B,CUST100091460,Fraud Investigation,Ricky Hill,2026-07-17,2026-07-25,Closed
CSE1CD90967B2,CUST100073365,Retention Save,Gregory Rodriguez,2026-06-17,,Closed
CSE2023684172,CUST100076660,Fraud Investigation,Tamara Mason,2026-04-16,2026-05-03,Closed
CSE5D70450105,CUST100000841,Warranty Claim,Joe Davis,2026-03-27,2026-04-26,Open
CSE30D0FCCDD3,CUST100045925,Escalated Complaint,Susan Carter,2026-01-09,,Closed
CSE034D824D9B,CUST100010631,Retention Save,Theresa Jefferson,2026-01-13,2026-02-01,Closed
CSE5BB638BF28,CUST100021778,Fraud Investigation,Christopher Lee,2026-03-11,2026-04-03,Open
CSEE267B43CBE,CUST100047305,Contract Dispute,Andrew Richardson,2026-04-23,2026-06-04,Closed
CSE904B2A0BFD,CUST100076847,Fraud Investigation,Thomas Alvarez,2026-04-02,,Closed
CSE57207BAFAB,CUST100096221,Warranty Claim,Cheryl Thomas,2026-03-08,2026-04-01,Closed
CSE2F0AE39228,CUST100074622,Escalated Complaint,Katherine Hooper,2026-02-19,2026-02-22,Closed
CSE09F773B46D,CUST100053599,Escalated Complaint,Mr. Jerry Crane,2026-07-16,,Closed
CSE7EE490CCC5,CUST100039409,Escalated Complaint,Andrew Wright,2026-06-24,2026-07-21,Closed
CSE7706A9EB75,CUST100030262,Retention Save,Adam Hunter,2026-01-02,2026-02-09,Closed
CSEE377E74945,CUST100098809,Warranty Claim,Rebecca Vincent,2026-01-28,,Closed
CSE6E1D62FD88,CUST100084903,Fraud Investigation,Jessica Adams,2026-07-09,2026-08-01,Closed
CSEBF38EA2C88,CUST100037747,Escalated Complaint,Kenneth Reyes,2026-01-15,2026-01-21,Closed
CSE38174D0819,CUST100012081,Warranty Claim,Lori Walton,2026-07-11,,Closed
CSEDA6D8B47F2,CUST100018037,Escalated Complaint,Wayne Mathews,2026-03-27,2026-04-28,Closed
CSEBAC1F785AD,CUST100077962,Escalated Complaint,Jessica Riley,2026-03-12,2026-03-21,Closed
CSE95DB073FFA,CUST100074009,Contract Dispute,Angel Buchanan,2026-01-22,2026-01-23,Pending Customer Response
CSEE090006962,CUST100079235,Warranty Claim,Logan Arnold,2026-02-10,2026-03-11,Closed
CSE45706D3F18,CUST100023051,Warranty Claim,Nicholas Jones,2026-03-22,2026-04-26,Open
CSEA68EC5D0EE,CUST100087904,Retention Save,Matthew Waters,2026-06-23,2026-07-22,Closed
CSEBF35A5A01C,CUST100056730,Retention Save,Christopher Avila,2026-01-27,2026-02-08,Closed
CSE97F764C1DF,CUST100005344,Escalated Complaint,Christopher Bradford,2026-03-02,,Closed
CSEBC7CF654A5,CUST100043913,Contract Dispute,Mario Grimes,2026-01-19,2026-03-03,Closed
CSE8387824C03,CUST100019870,Warranty Claim,Rachel Bush,2026-03-30,2026-05-11,Closed
CSE0B685E5940,CUST100009122,Retention Save,Lisa Conley,2026-07-22,2026-07-27,Closed
CSE2F594337E2,CUST100004910,Fraud Investigation,Joshua Esparza,2026-03-23,2026-04-04,Closed
CSE5BB27139E4,CUST100040910,Retention Save,Jonathan Martin,2026-04-08,2026-05-20,Closed
CSE8EB2C1E0C4,CUST100001442,Escalated Complaint,Chelsea Washington,2026-02-26,,Open
CSEE41D071521,CUST100091631,Fraud Investigation,Steven Gonzalez,2026-04-25,2026-05-03,Closed
CSE9371B67E16,CUST100066594,Fraud Investigation,Julie Payne,2026-07-02,2026-07-27,Open
CSE2E885171AC,CUST100086619,Contract Dispute,Laura Miller,2026-02-21,2026-03-08,Open
CSEEFCF46A125,CUST100095995,Fraud Investigation,Crystal Thompson,2026-01-04,2026-01-26,Open
CSE247E203585,CUST100037781,Retention Save,Ruth Ferguson,2026-02-09,2026-03-20,Closed
CSE777F5B12E7,CUST100073382,Warranty Claim,Michelle Zimmerman,2026-07-14,2026-08-01,Closed
CSEC9216F6A04,CUST100034174,Contract Dispute,Maria Ramirez,2026-03-04,2026-03-31,Pending Customer Response
CSEECE492D244,CUST100006249,Warranty Claim,Crystal Jones,2026-05-05,2026-06-01,Closed
CSE25111C6E90,CUST100041254,Contract Dispute,Gregory Johnson,2026-05-09,2026-06-16,Pending Customer Response
CSE2CF701D80C,CUST100004608,Fraud Investigation,Aaron Kirk,2026-03-24,2026-04-08,Closed
CSE472D1A5962,CUST100092614,Escalated Complaint,Adam Morrison,2026-03-14,2026-04-15,Closed
CSEE3BCAA57B5,CUST100037988,Escalated Complaint,Alexander Simpson,2026-05-25,2026-07-06,Closed
CSECCE5B4A5B9,CUST100061993,Contract Dispute,Kara Garcia,2026-03-06,,Closed
CSE6A432A776F,CUST100094335,Warranty Claim,Lisa Lucas,2026-01-01,2026-01-19,Pending Customer Response
CSE70AD5F5567,CUST100001986,Contract Dispute,Diana Schultz,2026-04-02,2026-04-19,Pending Customer Response
CSE21E399060D,CUST100033321,Fraud Investigation,John Reed,2026-07-01,2026-07-02,Pending Customer Response
CSED045770A71,CUST100008648,Warranty Claim,David Prince,2026-01-03,,Closed
CSE15F9A60E36,CUST100022067,Escalated Complaint,Amy Cox,2026-03-16,2026-04-21,Closed
CSE56E0405AEF,CUST100054659,Fraud Investigation,Amber Lane,2026-04-01,2026-04-30,Open
CSE0F1A684A16,CUST100028305,Contract Dispute,Timothy Palmer,2026-01-08,,Closed
CSE45D8D961A3,CUST100030195,Contract Dispute,Alex Oliver,2026-05-23,2026-05-26,Closed
CSE06233C6773,CUST100000320,Retention Save,Brian Walker,2026-03-17,2026-04-05,Pending Customer Response
CSE34E4D80058,CUST100051688,Escalated Complaint,Alexis Scott,2026-04-12,2026-05-15,Closed
CSEE58B1DF625,CUST100032738,Retention Save,Jennifer Erickson,2026-05-05,2026-05-29,Closed
CSE22B3A08CC5,CUST100043583,Fraud Investigation,Tyler Martin,2026-06-17,2026-07-19,Closed
CSE72C695018B,CUST100066506,Fraud Investigation,Heather Nguyen,2026-01-19,,Closed
CSE9FDDCC296B,CUST100059377,Fraud Investigation,Tracy Downs,2026-02-10,2026-03-15,Closed
CSEEC7634411E,CUST100089787,Escalated Complaint,Larry Garcia,2026-03-12,,Closed
CSE34CA4B413A,CUST100038805,Retention Save,Megan Miller,2026-03-15,2026-04-27,Closed
CSEA7C5BA3052,CUST100040200,Fraud Investigation,Doris Willis,2026-01-30,,Closed
CSE787015EE39,CUST100000509,Contract Dispute,Beth Flynn,2026-02-28,2026-04-07,Closed
CSEB1D15D16B4,CUST100095939,Contract Dispute,Samuel Silva,2026-06-21,2026-07-05,Open
CSED2D8E0FB28,CUST100090169,Fraud Investigation,Pamela Morse,2026-03-30,2026-05-08,Open
CSE3CE87B1BAC,CUST100022130,Warranty Claim,Maria Mills,2026-02-09,2026-03-23,Closed
CSE88AE9167A8,CUST100077616,Fraud Investigation,Shawn Lynch,2026-07-05,2026-08-18,Closed
CSEFC4F95D9E9,CUST100020355,Escalated Complaint,Scott Marsh,2026-06-11,2026-06-15,Open
CSEA18240D158,CUST100083834,Warranty Claim,Anita Jackson,2026-03-02,2026-04-05,Closed
CSEA04B36DE75,CUST100047045,Retention Save,Joseph Fowler,2026-03-23,2026-03-24,Closed
CSE8B081A7C7D,CUST100060939,Warranty Claim,Christina Rich,2026-03-26,2026-05-04,Pending Customer Response
CSEC3EDC0FC5B,CUST100037969,Fraud Investigation,Joshua Long,2026-07-03,2026-07-07,Closed
CSE0FA7788C1E,CUST100027713,Escalated Complaint,Jeffery Lee,2026-04-08,2026-05-07,Pending Customer Response
CSEC65337DFB0,CUST100092460,Retention Save,Daniel Herrera,2026-04-06,2026-05-12,Closed
CSE6BA32D5D1C,CUST100048810,Contract Dispute,Matthew Morales PhD,2026-03-23,2026-04-25,Closed
CSE7D381FBA22,CUST100088738,Warranty Claim,Courtney Fischer,2026-02-20,,Closed
CSED9F3F98B46,CUST100054841,Retention Save,Gregory Nguyen,2026-01-24,,Closed
CSE1FA5AD5603,CUST100084760,Fraud Investigation,Tina Arnold,2026-04-24,2026-05-11,Closed
CSE631459F170,CUST100092261,Fraud Investigation,Mary Horn,2026-06-10,2026-07-11,Closed
CSEA061BC3184,CUST100052524,Contract Dispute,Phillip Carter,2026-04-27,2026-05-11,Open
CSE2EB343AD16,CUST100064452,Contract Dispute,Nathaniel Perez,2026-06-11,2026-07-22,Closed
CSE360C3160AF,CUST100037390,Contract Dispute,Matthew Lopez,2026-03-15,2026-04-17,Closed
CSEBFE65410E5,CUST100055204,Escalated Complaint,Justin Keith,2026-06-24,2026-07-28,Closed
CSEB8F408EFFD,CUST100085809,Escalated Complaint,Bradley Myers,2026-01-17,2026-02-19,Closed
CSEAB04D53D51,CUST100027268,Contract Dispute,Kelly Carr,2026-03-03,,Open
CSE25C5F87AAD,CUST100053591,Retention Save,Deanna Reed,2026-03-13,2026-04-21,Open
CSE305C249C36,CUST100028628,Escalated Complaint,Dana Brown,2026-06-14,,Closed
CSE92CC6DC168,CUST100014939,Warranty Claim,Erik Marquez,2026-02-11,2026-03-01,Open
CSED63E16377F,CUST100015788,Fraud Investigation,Megan Chavez,2026-02-07,2026-02-19,Closed
CSE9E6C3DC8FD,CUST100020353,Fraud Investigation,Jeremy Williams,2026-02-09,2026-03-13,Open
CSEB1521AECB7,CUST100062631,Fraud Investigation,Catherine Farley,2026-07-01,2026-07-25,Open
CSE0F984857B7,CUST100074467,Contract Dispute,Karen Cook,2026-04-29,2026-05-01,Closed
CSE86315A42DF,CUST100091681,Fraud Investigation,Jacob Hanson,2026-06-27,2026-08-05,Open
CSE83283F794A,CUST100089310,Fraud Investigation,Melissa Wood,2026-07-15,2026-08-08,Open
CSE304F67ED25,CUST100012209,Retention Save,Derrick Williams,2026-07-08,2026-07-15,Closed
CSEC610715F7B,CUST100082440,Escalated Complaint,Carmen Matthews,2026-02-23,2026-03-21,Pending Customer Response
CSEBAF6159C02,CUST100098847,Retention Save,Shelby Webster,2026-02-10,2026-02-12,Closed
CSE4232842221,CUST100070712,Retention Save,Amanda Randolph,2026-07-12,,Closed
CSE28D252A1AD,CUST100045099,Escalated Complaint,Michelle Bernard,2026-06-17,2026-07-11,Closed
CSE033A41436B,CUST100007023,Escalated Complaint,Walter Ross,2026-02-10,2026-03-19,Closed
CSEFCB077116F,CUST100078030,Warranty Claim,Margaret Watkins,2026-06-29,2026-07-03,Pending Customer Response
CSE8BC5DF03D7,CUST100057567,Escalated Complaint,Gordon Payne,2026-07-20,2026-08-19,Open
CSE8FFE3DBC2A,CUST100036422,Fraud Investigation,John Ray,2026-07-07,2026-07-29,Pending Customer Response
CSEAF13B93722,CUST100020679,Fraud Investigation,Laura Scott,2026-03-21,,Closed
CSE4F9AB3C810,CUST100031090,Contract Dispute,Debra Barber,2026-01-07,2026-02-11,Closed
CSE73C7BF0C1B,CUST100046461,Warranty Claim,Angela Lee,2026-04-01,2026-04-18,Pending Customer Response
CSEB4D2BD4150,CUST100094212,Contract Dispute,Tina Walker,2026-06-12,,Closed
CSE4B87F5D6B1,CUST100091378,Escalated Complaint,Michael Nguyen,2026-03-24,2026-03-27,Closed
CSE55A581FAD8,CUST100015147,Escalated Complaint,Anthony Hoover,2026-03-02,2026-04-07,Pending Customer Response
CSEC5013FAD7D,CUST100003555,Escalated Complaint,Helen Wallace,2026-07-08,2026-07-11,Closed
CSE56A856F150,CUST100065968,Contract Dispute,Michael Bishop,2026-07-11,2026-07-28,Closed
CSE5C05FFD8CD,CUST100041376,Retention Save,Eric Ware,2026-04-16,2026-05-15,Closed
CSEF7CC0F6323,CUST100087777,Retention Save,Breanna Williamson,2026-02-10,,Closed
CSEC5B63243EB,CUST100009572,Contract Dispute,Robert Herrera,2026-03-03,2026-04-05,Open
CSE21943CF6B7,CUST100067812,Contract Dispute,Monique Harvey,2026-06-10,2026-06-24,Open
CSE8501DEC3E8,CUST100037508,Warranty Claim,Susan Burch,2026-06-24,2026-06-25,Closed
CSEED06FA9601,CUST100022817,Contract Dispute,Cindy Gonzalez,2026-06-29,2026-07-11,Pending Customer Response
CSE8679FC3956,CUST100026527,Escalated Complaint,Robert Garrett,2026-07-04,2026-07-14,Closed
CSECA8ED41800,CUST100097381,Retention Save,Danielle Gray,2026-02-16,2026-02-26,Closed
CSE55F46F03D5,CUST100054333,Contract Dispute,Jessica Smith,2026-01-08,2026-01-22,Pending Customer Response
CSECC87A18B11,CUST100038419,Contract Dispute,Keith Haynes,2026-02-06,,Closed
CSE2B404F3DE6,CUST100017887,Escalated Complaint,Lisa Williams,2026-07-22,,Closed
CSE3B2C614355,CUST100024456,Retention Save,Mrs. Emily Walton MD,2026-06-13,2026-07-08,Pending Customer Response
CSEB012028679,CUST100032269,Fraud Investigation,Laura Becker,2026-06-18,2026-06-19,Closed
CSED6FBF06F8F,CUST100005454,Escalated Complaint,Ethan Stevens,2026-07-06,,Closed
CSE69358A4DE8,CUST100069228,Warranty Claim,Alicia Miles,2026-03-05,2026-03-24,Closed
CSEF4FB6CE5FF,CUST100027689,Fraud Investigation,Christopher Rios,2026-07-15,2026-08-16,Open
CSEC7A8176598,CUST100056360,Contract Dispute,Jacob Vincent,2026-04-05,2026-04-30,Pending Customer Response
CSE31F140E89F,CUST100072556,Fraud Investigation,Melanie Long,2026-01-16,2026-02-15,Closed
CSEBB739FED40,CUST100081460,Fraud Investigation,Cesar Robinson,2026-01-24,2026-02-09,Pending Customer Response
CSEB8F604E963,CUST100001303,Retention Save,Dr. Stephen Rose,2026-01-17,2026-02-02,Closed
CSEC236AB24EE,CUST100037538,Retention Save,Melissa Reyes,2026-06-09,2026-06-28,Closed
CSEE92ED62C84,CUST100034316,Escalated Complaint,William Sanchez,2026-02-13,2026-03-13,Closed
CSE4A2D3770D8,CUST100064666,Contract Dispute,Shelby Oconnor,2026-02-03,2026-02-23,Closed
CSE134616EC56,CUST100080227,Warranty Claim,Rita Freeman,2026-04-14,,Closed
CSE4D0FB1E7EC,CUST100096856,Retention Save,Vanessa Adams,2026-03-31,2026-04-23,Open
CSE56F39D6524,CUST100046267,Retention Save,Bradley Black,2026-03-25,,Pending Customer Response
CSEE5A0FA9540,CUST100032924,Fraud Investigation,Jesse Wood,2026-07-05,2026-07-12,Closed
CSEFA1C286CCB,CUST100084625,Contract Dispute,Sara White,2026-04-29,2026-05-11,Pending Customer Response
CSED5A364ECF1,CUST100034720,Retention Save,Jeffrey Thomas,2026-03-04,2026-03-08,Closed
CSE5AEB7F1271,CUST100031038,Fraud Investigation,Brandon Berry,2026-05-31,2026-06-11,Closed
CSED0C8B3535E,CUST100078892,Escalated Complaint,Brandon Smith,2026-02-06,2026-03-18,Closed
CSE1170BF698D,CUST100066281,Fraud Investigation,Jennifer Clark,2026-05-02,,Closed
CSE3ED3A9B14A,CUST100011275,Contract Dispute,Teresa Gill,2026-03-11,2026-04-04,Closed
CSE29C394B48D,CUST100096523,Fraud Investigation,Robert Elliott,2026-04-09,,Pending Customer Response
CSE42903D7A1F,CUST100076252,Escalated Complaint,Isabel Hernandez,2026-05-03,2026-05-22,Closed
CSE53149F7641,CUST100044450,Fraud Investigation,Robin Bailey,2026-03-20,2026-04-09,Open
CSE46530BDA8C,CUST100052006,Warranty Claim,Jeanette Gibson,2026-01-03,2026-01-27,Closed
CSE1152046646,CUST100016926,Fraud Investigation,Derrick Salas,2026-01-09,2026-02-16,Pending Customer Response
CSEB1D0A5E306,CUST100098327,Fraud Investigation,Rachel Osborn,2026-03-02,2026-03-27,Closed
CSE24664DA1E8,CUST100042946,Retention Save,Alexander Willis,2026-05-11,2026-06-10,Closed
CSEAC8E484238,CUST100019060,Warranty Claim,Dr. Richard Woods MD,2026-03-14,2026-03-15,Closed
CSE23CCDFE2AE,CUST100055610,Warranty Claim,David Sanchez,2026-02-12,,Closed
CSEAAC81D5331,CUST100075098,Fraud Investigation,Felicia Jackson,2026-04-07,,Closed
CSE21D2785C98,CUST100085613,Retention Save,Diana Kirk,2026-04-15,2026-05-27,Closed
CSE22672CCF54,CUST100000449,Escalated Complaint,Vincent Robles,2026-06-22,2026-07-07,Closed
CSE77E04297E2,CUST100039475,Warranty Claim,Kristy Boyd,2026-02-22,,Closed
CSE8128D12D7F,CUST100046620,Escalated Complaint,Victoria Wood,2026-03-08,2026-03-31,Pending Customer Response
CSE0084D45EB9,CUST100098429,Contract Dispute,Chad Stewart,2026-05-01,2026-05-16,Closed
CSE09F47A5E66,CUST100011478,Fraud Investigation,Stephen Castro,2026-03-08,2026-04-14,Closed
CSE000D7C0CC1,CUST100095045,Fraud Investigation,Craig House,2026-06-04,,Closed
CSE7B49B8C492,CUST100095681,Contract Dispute,Ashley Malone,2026-05-04,2026-06-15,Closed
CSE2BE8E63991,CUST100071972,Retention Save,Anthony Michael,2026-04-05,,Closed
CSEC5045CD7C0,CUST100091921,Contract Dispute,Laura Rodriguez,2026-02-09,2026-03-11,Closed
CSE60E68BBA28,CUST100039911,Contract Dispute,Brittany Fields,2026-02-02,2026-02-18,Pending Customer Response
CSECFA34EBE80,CUST100078537,Escalated Complaint,Robert Stewart,2026-02-23,2026-03-09,Closed
CSE46C3A4F4A8,CUST100026066,Retention Save,Joshua Fisher,2026-06-11,2026-07-08,Closed
CSE40D88D38B8,CUST100073137,Warranty Claim,Bryan Myers,2026-05-16,2026-06-14,Closed
CSE30386A84D8,CUST100041829,Retention Save,Garrett Lang,2026-03-14,,Closed
CSE1F91E5F084,CUST100008230,Escalated Complaint,Bryce Luna,2026-04-02,2026-04-20,Open
CSE73AB1E4962,CUST100072249,Retention Save,Joshua Dixon,2026-05-15,2026-06-10,Pending Customer Response
CSE1D5108F01E,CUST100060187,Escalated Complaint,Brian Knapp,2026-07-03,2026-08-09,Open
CSEB997B82166,CUST100046670,Retention Save,Patrick Mueller,2026-05-30,2026-06-11,Open
CSEEFB2ACEEA7,CUST100044229,Contract Dispute,Zachary Stokes,2026-02-07,2026-03-16,Closed
CSEBD8AD0399E,CUST100067154,Retention Save,Jason Rodriguez,2026-01-12,2026-01-28,Open
CSE09E4456C91,CUST100010284,Warranty Claim,George Cooper,2026-04-24,2026-06-01,Closed
CSE4BD89895D7,CUST100049969,Fraud Investigation,Kimberly Harper,2026-01-13,2026-02-26,Closed
CSEDC72F3BD44,CUST100016994,Warranty Claim,Linda Peters,2026-03-13,2026-04-05,Pending Customer Response
CSEA63D65E549,CUST100078242,Retention Save,Ryan George,2026-05-13,2026-06-26,Closed
CSEC6E3DD2559,CUST100084165,Fraud Investigation,Samantha Stewart,2026-03-10,,Closed
CSE5EC3BE871C,CUST100073681,Retention Save,Jerry Stanton,2026-02-25,2026-03-16,Open
CSE6785164FAD,CUST100025337,Retention Save,Crystal Martinez,2026-03-15,2026-04-01,Closed
CSE553F1CB358,CUST100020892,Retention Save,Oscar Mathews,2026-05-25,2026-06-05,Closed
CSE06DE76D546,CUST100048279,Contract Dispute,Angel Wilson,2026-01-27,2026-03-05,Open
CSE43D89F5BC1,CUST100072196,Warranty Claim,Anna Gutierrez,2026-02-16,2026-03-18,Closed
CSEEBEDABBD48,CUST100036866,Warranty Claim,Mark Duffy,2026-06-16,,Closed
CSE9D89A3BF03,CUST100016932,Warranty Claim,Dr. Rachel Henson,2026-02-28,2026-03-23,Open
CSE783779CF5D,CUST100079177,Contract Dispute,Anna Smith,2026-06-17,2026-07-14,Closed
CSE8AA25088D9,CUST100052737,Escalated Complaint,Kayla Roberts,2026-04-24,2026-05-10,Open
CSE0F2CC1E88C,CUST100090908,Fraud Investigation,Andrew Lewis,2026-05-04,,Closed
CSE476F37958A,CUST100064396,Escalated Complaint,Nicholas Hale,2026-05-07,,Closed
CSE360A1E0F08,CUST100042181,Escalated Complaint,Mark Cochran,2026-04-10,,Closed
CSE1A778F9254,CUST100005216,Contract Dispute,Eric Jackson,2026-05-18,2026-06-28,Closed
CSE37E6103EEA,CUST100073005,Contract Dispute,Roger Goodman,2026-02-25,2026-04-07,Open
CSEE89603AA8D,CUST100090602,Contract Dispute,Shawna Guzman,2026-07-16,2026-07-21,Closed
CSE784401657A,CUST100033554,Fraud Investigation,Casey Bailey,2026-02-07,2026-03-16,Closed
CSEBE11AD51FD,CUST100000338,Retention Save,Denise Young,2026-02-18,,Closed
CSEF0A4B38B18,CUST100066106,Contract Dispute,Brandon Lee,2026-07-20,2026-08-25,Pending Customer Response
CSEC3F31BF092,CUST100066743,Retention Save,Jacob Lee,2026-04-02,2026-05-07,Closed
CSEB9B9E0EA14,CUST100073220,Fraud Investigation,Adam Montgomery,2026-01-30,2026-02-07,Closed
CSE802126CEA0,CUST100099750,Contract Dispute,Veronica Miller,2026-01-01,2026-02-13,Closed
CSE64C3B3BD13,CUST100024302,Warranty Claim,Kathleen Kirk,2026-04-07,2026-05-01,Closed
CSE7668F5856E,CUST100038983,Retention Save,Heather Ellis,2026-07-06,2026-07-16,Open
CSE79B5816AFE,CUST100063194,Retention Save,Heather Horn,2026-05-01,2026-05-27,Open
CSE41E30AE6CC,CUST100075363,Fraud Investigation,Troy Bernard,2026-02-15,2026-02-24,Closed
CSE10FF12ADEB,CUST100091001,Contract Dispute,Madeline Davila,2026-06-20,2026-06-28,Closed
CSE18F4513256,CUST100035758,Fraud Investigation,Daniel Jackson,2026-03-30,,Closed
CSE4149DE3CEA,CUST100026508,Warranty Claim,Bryce Jackson,2026-07-11,2026-08-08,Closed
CSE20FB9B0601,CUST100003689,Retention Save,Jennifer Nolan,2026-03-24,,Closed
CSE718A1F4750,CUST100066809,Contract Dispute,Gabriella Snyder,2026-05-02,,Closed
CSE5F4248B2C1,CUST100086291,Warranty Claim,Randy Reynolds,2026-02-17,2026-03-21,Open
CSE7CDC077B0D,CUST100020474,Fraud Investigation,Daniel Terry,2026-06-23,,Closed
CSE11E2F8FECD,CUST100071264,Retention Save,Joshua Burgess,2026-03-02,2026-04-04,Closed
CSE1E6E9B508A,CUST100024460,Warranty Claim,Melissa Campbell,2026-02-12,,Closed
CSEC960FC134F,CUST100057321,Contract Dispute,Robert Saunders,2026-06-02,2026-06-29,Closed
CSEE7C8201882,CUST100020384,Fraud Investigation,William Evans,2026-07-08,,Pending Customer Response
CSE54D279049E,CUST100049417,Retention Save,Stacy Armstrong,2026-04-11,2026-05-14,Open
CSEA3C7F8FD63,CUST100085529,Escalated Complaint,Danny Waters,2026-07-22,,Pending Customer Response
CSE51ED24EC7C,CUST100049272,Contract Dispute,John Blanchard,2026-07-22,2026-09-02,Closed
CSEE6EF494C0E,CUST100002137,Escalated Complaint,Daniel Smith,2026-02-06,,Open
CSE9FD54E3138,CUST100034360,Fraud Investigation,Zachary Wells,2026-04-11,2026-05-22,Closed
CSE21FCAFF941,CUST100073185,Fraud Investigation,Edgar Gordon,2026-03-11,2026-03-24,Closed
CSECBCE16A0B8,CUST100059842,Contract Dispute,Jessica Ferguson,2026-05-11,2026-06-07,Pending Customer Response
CSE127A69D72B,CUST100042430,Contract Dispute,Matthew Powers,2026-05-06,,Closed
CSE1507756A96,CUST100073387,Contract Dispute,Ashley Howell,2026-03-19,2026-04-07,Closed
CSEFC2AC17C23,CUST100014767,Warranty Claim,Katherine Gentry,2026-04-15,2026-05-24,Open
CSE30B8CFE4BC,CUST100091436,Contract Dispute,Jacob Fowler,2026-06-24,,Closed
CSEDC12F53468,CUST100049192,Fraud Investigation,Marc Brown,2026-05-18,,Closed
CSEAF7BFBF74E,CUST100042321,Warranty Claim,Shawn Mcfarland,2026-02-08,2026-03-06,Open
