cdr_id,customer_id,call_type,origin_number,destination_number,call_start_ts,duration_sec,tower_id,cell_id
CDR1BDB977A59B6,CUST100026565,SMS Outgoing,+19071362330,+18554231435,2026-07-15 13:42:16,1926,TWR109766,4697
CDR30FE35644D0C,CUST100062581,Voice Outgoing,+15750364538,+14487026948,2026-07-18 17:31:06,767,TWR105093,2125
CDR2BA2DC866862,CUST100096885,Voice Outgoing,+19372463548,+17864949154,2026-07-02 03:31:53,978,TWR100926,5784
CDR7E00516B00FE,CUST100022955,Voice Incoming,+17517779288,+16531554071,2026-07-19 08:14:44,1100,TWR105456,2879
CDR1FD2CF7D14C2,CUST100043012,SMS Outgoing,+11266788789,+14010531296,2026-07-01 09:01:30,2993,TWR102801,1358
CDR8B1030637630,CUST100002207,SMS Outgoing,+14010774949,+13199851130,2026-06-02 11:26:58,931,TWR106998,3470
CDRFF6B1D3F7C40,CUST100097966,SMS Outgoing,+12107491635,+13612898851,2026-06-20 02:22:10,1555,TWR104470,1079
CDRCB11AF41DF09,CUST100090825,SMS Outgoing,+11839813571,+15964980106,2026-06-03 14:51:19,1814,TWR101873,2888
CDRDF11C949B504,CUST100067308,Voice Outgoing,+19079110903,+19717273342,2026-07-06 23:35:03,2239,TWR108725,3644
CDR11512919300D,CUST100030851,Voice Incoming,+11465656149,+10374878463,2026-06-19 00:51:02,617,TWR108307,3217
CDRF48873A7CDED,CUST100087308,Voice Outgoing,+12156974109,+18380238804,2026-06-11 09:35:51,1090,TWR103413,5586
CDRB49341D19E2E,CUST100081878,Voice Incoming,+17784985144,+18975205781,2026-07-08 01:27:11,1943,TWR103650,3588
CDRBFAD447DAFCF,CUST100093591,Voice Outgoing,+16022653053,+16423377570,2026-07-21 00:03:07,3288,TWR109296,7498
CDRA5F7C359FC40,CUST100031115,SMS Outgoing,+14682982418,+18246756077,2026-06-08 13:37:46,2217,TWR109515,8145
CDR76C21E0971C4,CUST100094509,SMS Incoming,+14843128212,+19616220436,2026-06-22 08:52:37,2319,TWR107682,2423
CDR7B95034BF1E1,CUST100003745,Voice Outgoing,+16209267777,+17227924145,2026-07-15 18:27:06,3331,TWR109490,4785
CDR26AB9ADF5D2D,CUST100071006,Voice Incoming,+10787026275,+12091973421,2026-06-22 12:56:39,810,TWR107710,4561
CDR37A895614AAE,CUST100060990,Voice Incoming,+12161786798,+13609703515,2026-06-10 16:08:07,2579,TWR107269,5510
CDR43BC56563465,CUST100001780,SMS Outgoing,+15769721899,+17354088017,2026-07-11 11:27:46,710,TWR100611,6722
CDR4B0ADF8AF348,CUST100064136,SMS Incoming,+12005178304,+10219076298,2026-06-28 01:59:30,3052,TWR109471,4465
CDR57CFBB356F6D,CUST100081757,SMS Outgoing,+18129698103,+17522393870,2026-06-28 23:11:14,3145,TWR105456,4001
CDR249D7B63161A,CUST100035481,Voice Outgoing,+10695336117,+17502625032,2026-07-19 14:59:51,2306,TWR108528,3110
CDRA62FFCF5DBC3,CUST100007977,Voice Outgoing,+19807908152,+18055654566,2026-07-23 01:33:07,1968,TWR109448,8994
CDR211143565E10,CUST100032981,SMS Incoming,+17871501542,+11259072258,2026-06-28 12:49:12,1588,TWR102298,7470
CDRBF52ABCB2A5F,CUST100048270,SMS Incoming,+11029077440,+11138002086,2026-07-03 17:34:17,141,TWR107667,7522
CDR8EF00CFCABF7,CUST100001816,Voice Outgoing,+16651747478,+13173920505,2026-07-08 01:55:45,3202,TWR100720,8892
CDRB5599224C0FE,CUST100098343,Voice Outgoing,+13099047436,+15183990609,2026-06-21 22:16:32,464,TWR100098,3569
CDR7BB6DF99A8CA,CUST100027349,Voice Outgoing,+13141314171,+14198409580,2026-06-28 17:49:29,724,TWR108815,5913
CDR5376FB71E8D5,CUST100014074,SMS Incoming,+18590605630,+11860445491,2026-06-27 20:26:25,2296,TWR109512,9120
CDR5F450F11D349,CUST100082176,Voice Incoming,+12196741737,+18430135091,2026-07-05 02:27:57,728,TWR108763,7910
CDR06119740015D,CUST100050120,SMS Incoming,+15763288366,+19202718355,2026-06-23 20:50:15,2920,TWR108323,7311
CDR516879934770,CUST100079245,Voice Outgoing,+15626136205,+10257439459,2026-07-05 23:28:08,1518,TWR109219,5518
CDR71FE82EFE1B3,CUST100001474,Voice Incoming,+14397651051,+12100364538,2026-07-10 15:55:20,999,TWR102087,5142
CDRF794CFAC44C3,CUST100077669,SMS Outgoing,+15048023977,+15322097512,2026-06-01 06:57:25,1702,TWR100173,2827
CDRFEBD674663F2,CUST100067358,Voice Incoming,+14304031171,+15942126612,2026-07-09 08:50:46,299,TWR109681,2874
CDR5789A3CB0769,CUST100028674,SMS Outgoing,+14808604746,+14592994288,2026-07-17 17:00:09,3357,TWR104595,5593
CDRE6DAB540BE4E,CUST100064395,Voice Outgoing,+14130664697,+12046577797,2026-07-12 21:09:02,2386,TWR105501,2264
CDRE4F5054E6370,CUST100028928,SMS Incoming,+15593697615,+14542399641,2026-06-28 16:11:19,1406,TWR107027,2351
CDR60F29FB04B3E,CUST100038395,Voice Outgoing,+16022836458,+18565210478,2026-07-14 05:23:48,95,TWR109599,2888
CDRAB4F7A2C0498,CUST100018517,Voice Outgoing,+11530074404,+14248414685,2026-06-13 07:47:57,3577,TWR109522,3563
CDRE95F139EC07E,CUST100012389,Voice Incoming,+17247900115,+10561050667,2026-06-18 16:52:55,502,TWR103895,4750
CDR9ED2ADDA54BA,CUST100089761,SMS Incoming,+10664404512,+19045087060,2026-07-08 08:33:27,1296,TWR101410,1903
CDR4E99C409375D,CUST100013987,Voice Outgoing,+11976961951,+18166838075,2026-06-16 08:09:37,2986,TWR100190,5098
CDR47C956D7D872,CUST100053616,Voice Incoming,+15685369258,+13535397101,2026-07-16 18:46:27,1838,TWR102208,2578
CDR7D52AE77A312,CUST100065247,Data Session,+11330612351,+15930034468,2026-06-12 04:38:19,521,TWR108999,6277
CDRCE3F508186E6,CUST100021990,Voice Outgoing,+15468611534,+19118681793,2026-06-02 06:31:43,1624,TWR104305,2496
CDRDE693C23C9C2,CUST100047433,SMS Incoming,+11832981806,+13615338380,2026-07-05 13:19:25,2889,TWR105650,7474
CDR128A4370A886,CUST100077876,Voice Incoming,+17060689961,+13163946295,2026-06-12 09:01:07,1761,TWR108612,8255
CDR05CADF7BF05E,CUST100069157,Voice Outgoing,+14205413066,+12856560924,2026-06-12 05:09:47,1614,TWR100023,2866
CDR7E9B10B18F8F,CUST100067671,Voice Incoming,+16498755375,+15773078433,2026-06-12 07:04:04,975,TWR103392,5222
CDRC5A1F051B126,CUST100080164,Voice Incoming,+18258043952,+14121067629,2026-06-14 18:53:16,532,TWR103160,5406
CDR52F553661AC6,CUST100034382,Voice Incoming,+15408098424,+15120819232,2026-06-19 23:36:01,1841,TWR104256,1987
CDR5197046F6AB3,CUST100049530,SMS Incoming,+13337787131,+14571660420,2026-07-08 13:06:58,905,TWR107868,1321
CDR6D1C3B98753D,CUST100005440,Voice Outgoing,+13123092356,+16719977558,2026-07-01 05:04:21,990,TWR108207,2123
CDRB72EC8C3E654,CUST100055452,Voice Outgoing,+15333160448,+14101909216,2026-06-03 04:59:50,506,TWR108501,2231
CDR567544154E84,CUST100029829,Voice Outgoing,+13619077587,+12562910427,2026-06-23 05:00:59,1131,TWR108123,4121
CDR82BB7A834070,CUST100069359,Voice Incoming,+10169326615,+17532027414,2026-06-29 19:27:05,1912,TWR102315,3703
CDRC6F6045F2FCC,CUST100073038,Voice Incoming,+10404927735,+11107668462,2026-06-11 03:45:23,3009,TWR108525,1165
CDREDA42D01ECAB,CUST100056156,Voice Incoming,+12305800918,+12409817226,2026-07-22 11:12:27,1820,TWR108550,7650
CDRD129A698DC14,CUST100047718,Voice Outgoing,+14991320298,+14441693305,2026-07-19 21:45:45,1533,TWR100456,8339
CDR09C7623617D8,CUST100040961,Voice Outgoing,+12434126693,+13863053894,2026-06-30 23:51:03,55,TWR106163,4634
CDR81AAE0284ED0,CUST100041867,Data Session,+11666550388,+15005462614,2026-06-23 00:04:00,3577,TWR104620,7476
CDR40F19A63FBF3,CUST100015668,Voice Outgoing,+15979297858,+17441196342,2026-07-22 10:02:39,2629,TWR106334,6519
CDR98EE9951A320,CUST100022901,Voice Incoming,+12817479083,+16182510216,2026-06-06 03:01:10,3301,TWR106710,4658
CDRB0A380468D3D,CUST100043251,Voice Incoming,+12519478335,+19120368245,2026-06-12 20:04:55,2431,TWR105488,1903
CDR13A4824F46D4,CUST100027470,Voice Incoming,+14176068996,+19701412148,2026-07-01 05:15:22,1834,TWR107036,9337
CDR7B0435CCD3B3,CUST100034255,Voice Incoming,+17630194984,+12107153473,2026-07-22 19:48:03,2345,TWR101953,3731
CDRB50D438EE3CF,CUST100003518,SMS Incoming,+13146547997,+19104381512,2026-06-01 00:37:20,836,TWR105047,4989
CDR68CD1D241514,CUST100016292,Voice Outgoing,+18484695445,+18956184602,2026-07-17 08:55:07,1200,TWR100715,6519
CDR73F8ED91F83C,CUST100012747,SMS Outgoing,+13537664845,+17343016836,2026-06-17 05:41:09,2773,TWR103985,6574
CDR68765D72CD99,CUST100065399,SMS Outgoing,+16612041554,+19168634945,2026-06-17 14:21:46,3588,TWR102854,6513
CDR64FF49F25E5C,CUST100053079,Voice Outgoing,+13988328885,+15032963844,2026-07-21 07:45:36,3397,TWR107265,2056
CDRA7CDAEA9813E,CUST100013506,SMS Outgoing,+19798876483,+16505774592,2026-07-12 07:05:12,3102,TWR108778,8429
CDR7B20405B4963,CUST100082950,Voice Incoming,+12943188969,+15821290138,2026-06-21 11:47:33,1142,TWR102146,9528
CDR65DC999E2BFD,CUST100025969,Voice Incoming,+19760080820,+11827416016,2026-07-08 05:42:49,1494,TWR100956,1107
CDR657E7AEB68D2,CUST100072932,Voice Outgoing,+15477399893,+19282654875,2026-06-16 00:38:24,538,TWR106194,4922
CDR48C2D4FD86BC,CUST100007044,Data Session,+11099279776,+12631658264,2026-07-08 14:55:47,441,TWR107597,4555
CDR355649C6DDBA,CUST100092020,Voice Outgoing,+10383253823,+15611453015,2026-06-04 04:58:18,1062,TWR105448,7608
CDR5D6DBCC3B77E,CUST100062201,SMS Outgoing,+10889320384,+10322886398,2026-06-21 19:50:21,2183,TWR106392,5925
CDR8DEF7E8ECC05,CUST100039840,Data Session,+13472320131,+16954725920,2026-07-17 11:57:07,784,TWR104707,1067
CDRFC078AC69BE2,CUST100065150,Voice Outgoing,+11076982722,+14947680292,2026-06-03 02:35:26,1430,TWR106503,4273
CDR5B53ED9F681D,CUST100058564,Voice Incoming,+17195955399,+14409830699,2026-06-04 20:17:04,101,TWR109670,3825
CDRD821FFB633D9,CUST100084497,Voice Incoming,+12776943894,+12337456800,2026-06-03 14:39:37,2547,TWR105546,9495
CDR50CB205F0D10,CUST100030681,Voice Outgoing,+10134776617,+17627218321,2026-07-10 03:21:38,2998,TWR103279,6739
CDR0BB5EFC979FB,CUST100082703,Voice Incoming,+17977935865,+12663640695,2026-07-05 16:36:00,3131,TWR105211,3109
CDR3258443A418E,CUST100046177,Voice Outgoing,+13281770051,+14148320596,2026-06-23 18:02:51,168,TWR103121,9125
CDR8476B79DE79B,CUST100015426,Voice Outgoing,+15395056592,+13309895579,2026-07-05 13:54:11,2101,TWR108232,9761
CDR4B5AF574FA1C,CUST100038797,SMS Outgoing,+19735022829,+19134949428,2026-06-07 14:49:11,1327,TWR108387,9660
CDR7E4C288FB1A1,CUST100053796,SMS Incoming,+15949041667,+16229197742,2026-07-21 04:43:40,172,TWR103028,3111
CDR691085009777,CUST100020185,SMS Incoming,+17018009227,+17532224104,2026-06-23 21:08:09,1724,TWR108808,2340
CDR89822C94B4EA,CUST100072792,Data Session,+13160590910,+16239731450,2026-06-08 11:17:33,2749,TWR109590,1048
CDR029CCA774344,CUST100037893,Voice Outgoing,+11283792707,+10043876542,2026-07-02 18:41:12,3516,TWR109405,7271
CDR4383EAFF4A1B,CUST100090246,Voice Incoming,+12887858870,+19571294037,2026-07-09 04:46:40,1078,TWR101583,8260
CDRA5FDB34AFC19,CUST100087966,Voice Outgoing,+14848379634,+18361117819,2026-07-16 07:42:14,1253,TWR102519,7404
CDRD464BCDA5F3E,CUST100093544,Voice Outgoing,+11665776403,+18618188491,2026-07-12 09:34:35,2699,TWR109614,8392
CDRA5E14FEEB8F6,CUST100094017,Voice Outgoing,+14169642253,+19540040175,2026-06-23 05:05:32,3042,TWR107364,7483
CDR0F62CE93D38E,CUST100060334,Data Session,+10979492718,+18538499635,2026-06-22 13:30:54,297,TWR108914,7692
CDR021B11CB2A64,CUST100019160,Voice Outgoing,+14774415129,+15440703538,2026-06-09 01:02:22,367,TWR106974,6400
CDRD4C4AAB2562A,CUST100025119,SMS Incoming,+10391350625,+15033216323,2026-07-09 10:26:25,2563,TWR104770,9114
CDR64DF09B1A864,CUST100044048,Voice Incoming,+10541487775,+15303847762,2026-07-20 10:57:33,2530,TWR106207,8200
CDR0CA3BC4ABFC4,CUST100051169,Voice Outgoing,+13845437800,+14320969830,2026-07-17 09:00:23,2564,TWR105099,1498
CDR71F505719A46,CUST100001220,Voice Incoming,+17884132829,+13930338301,2026-07-17 18:58:29,1365,TWR109493,1284
CDR90781D2ABB18,CUST100026532,Voice Incoming,+13505996756,+10995168369,2026-07-14 19:00:16,2537,TWR105887,1863
CDR0A0B7E1D91A3,CUST100078213,Voice Outgoing,+12001780702,+13696090439,2026-07-10 05:49:23,390,TWR108849,8952
CDRCD4939F80F69,CUST100059456,SMS Outgoing,+17392229424,+18218079084,2026-06-02 20:26:24,322,TWR104413,4729
CDR26E2DF51AE83,CUST100088003,SMS Incoming,+15015353408,+15162357876,2026-07-04 18:22:19,1304,TWR100245,4385
CDR780FD236CBAD,CUST100003560,SMS Outgoing,+18671792135,+16856587622,2026-06-22 11:02:26,2015,TWR103610,5389
CDR33C87E430752,CUST100080254,SMS Incoming,+19387226615,+12503936381,2026-07-03 05:52:33,3318,TWR109954,4901
CDR1D7A409E725D,CUST100069951,Data Session,+18865333348,+12915923309,2026-07-20 18:31:20,2444,TWR101221,4923
CDR72A7365AC976,CUST100046422,SMS Outgoing,+17528094301,+13552157673,2026-06-12 12:43:15,2762,TWR107530,9888
CDRB6F7CFE12023,CUST100038321,Voice Outgoing,+14892026330,+10582214387,2026-07-11 14:19:49,3484,TWR101705,9073
CDR97FB26B7D742,CUST100049098,Voice Outgoing,+16875237495,+18551641441,2026-07-07 06:20:03,3105,TWR104837,6581
CDR6D80A8C377E3,CUST100087678,SMS Incoming,+14365120892,+13804306726,2026-06-17 11:37:11,3079,TWR100024,4770
CDR2409E179B70B,CUST100087368,SMS Outgoing,+11362765905,+12041772495,2026-06-30 21:50:18,866,TWR100629,5886
CDR6A457B300C5B,CUST100004158,SMS Outgoing,+12962976301,+16699016888,2026-07-21 07:39:52,329,TWR108325,6534
CDRF7D3D9FF4057,CUST100014431,Voice Incoming,+15431839482,+11378629690,2026-07-17 09:55:17,2561,TWR107686,5166
CDRD190ABFD6184,CUST100031223,SMS Outgoing,+11510594446,+14238958535,2026-06-23 22:18:40,1346,TWR101439,3152
CDR7017C07C1BDE,CUST100069231,SMS Outgoing,+15422527292,+13635413880,2026-06-04 15:11:24,3549,TWR108028,9051
CDR8E9C48183C9A,CUST100060471,Voice Incoming,+17539979904,+12359117619,2026-07-17 16:38:38,2325,TWR105387,2700
CDR1FB3D0E33FF1,CUST100050021,Voice Incoming,+11859783669,+10489884531,2026-06-18 06:58:13,428,TWR101066,3499
CDR76A336487EEF,CUST100034081,SMS Outgoing,+18517488180,+19224935100,2026-07-14 16:13:00,424,TWR108558,5640
CDR57C6E49EFCAF,CUST100024331,Voice Outgoing,+18487712522,+13812887913,2026-06-24 11:22:27,1527,TWR107355,1591
CDR38E09605E0B3,CUST100078495,Data Session,+14108075352,+12535473676,2026-06-16 08:11:55,1957,TWR108667,3174
CDRCAAA9C0D3C08,CUST100080503,Voice Incoming,+12772256571,+12477365587,2026-06-25 03:02:59,2763,TWR102086,3163
CDRAD95A4AD272D,CUST100050304,SMS Outgoing,+18685150136,+11749451913,2026-07-16 18:34:04,217,TWR105018,6863
CDR1AFD6649A910,CUST100052398,SMS Outgoing,+16261161902,+16482882468,2026-06-21 15:47:43,781,TWR109329,5319
CDR2B508A062195,CUST100037547,Data Session,+14756723972,+17741882690,2026-06-30 20:11:49,1147,TWR107160,4879
CDRA6B050FECE99,CUST100022217,SMS Incoming,+14113383518,+10640784295,2026-07-02 10:04:16,677,TWR108022,5091
CDR224D3BD7E5D7,CUST100087829,SMS Incoming,+14680482348,+19191521470,2026-07-08 10:32:13,1762,TWR106517,1585
CDRF9E967715C2C,CUST100070700,SMS Incoming,+10475298367,+17545582559,2026-07-08 01:48:45,587,TWR104314,9765
CDR53CCDC26876C,CUST100087734,Voice Incoming,+16726672724,+11698269806,2026-06-18 02:42:57,318,TWR103823,1254
CDRE4FD8ABB278A,CUST100021999,SMS Incoming,+11945570933,+11042634017,2026-07-23 05:42:28,904,TWR105929,5119
CDR5854B4180188,CUST100062526,Voice Outgoing,+15779606143,+14166181757,2026-07-02 09:59:40,998,TWR109440,3935
CDR574B8AF0CEFF,CUST100009812,Data Session,+19699175830,+12555119572,2026-06-22 23:25:39,925,TWR103698,3111
CDRD00E27A1CB9F,CUST100038074,SMS Incoming,+15764438790,+19708096549,2026-06-27 11:51:48,1625,TWR100107,2364
CDRBB5831B4C97F,CUST100030319,Voice Outgoing,+15517135110,+19482978126,2026-07-18 00:17:53,3464,TWR105910,3022
CDREE274156CDB6,CUST100075830,SMS Incoming,+15659390163,+10070397959,2026-07-21 09:44:41,999,TWR105428,8124
CDRC5270D895E2A,CUST100075395,Voice Outgoing,+14627120775,+15282778626,2026-07-09 05:13:57,601,TWR105591,8304
CDRAE918B0BCB9C,CUST100049722,SMS Outgoing,+14284396083,+14473414674,2026-06-14 03:26:29,1205,TWR100364,1258
CDR4BA47E8D73A3,CUST100000930,SMS Incoming,+12376638561,+15439728425,2026-06-27 14:12:49,3367,TWR100060,6689
CDR21E093CE0ACE,CUST100026576,Voice Incoming,+11239906138,+17356109663,2026-06-11 04:30:12,1164,TWR106812,5967
CDR897E41270807,CUST100081605,Voice Outgoing,+10025644537,+14700043998,2026-07-22 10:05:53,2176,TWR109287,6099
CDR4D435D9E5116,CUST100044822,Voice Incoming,+15844577422,+17890805439,2026-07-23 06:35:37,2867,TWR107009,3589
CDR96EC5D9DCE33,CUST100029086,Voice Incoming,+14324165590,+19249064896,2026-07-06 18:28:27,619,TWR105863,5555
CDR34D66A0BE2D4,CUST100097890,Voice Outgoing,+19313261261,+17874172884,2026-06-03 00:06:14,3583,TWR109908,2728
CDRC85AA9330B42,CUST100016793,Voice Incoming,+14683836706,+12547604673,2026-07-03 08:56:22,736,TWR108435,2201
CDR4EBCDDBCE9DA,CUST100063756,Voice Outgoing,+11042974972,+18122313592,2026-06-14 12:07:00,3506,TWR109469,9859
CDRA2300EDC8E13,CUST100086942,Voice Outgoing,+19337970122,+17515011817,2026-07-11 09:03:11,435,TWR105306,3034
CDR315BD014789E,CUST100053861,Voice Incoming,+12589783527,+18541671368,2026-06-02 05:44:22,2566,TWR104313,5822
CDRDD154C4500CF,CUST100031614,Voice Incoming,+16364541269,+10394171208,2026-06-28 00:27:58,1305,TWR104203,4648
CDR1C4B43B6ACA9,CUST100084567,SMS Outgoing,+19570140880,+16772375848,2026-06-29 12:37:44,2543,TWR101221,2658
CDR664B1A5CFCE4,CUST100042399,SMS Outgoing,+15676400647,+12032688413,2026-07-15 03:17:18,971,TWR103379,1735
CDR3DE425BB73CE,CUST100010070,Data Session,+12171833587,+13877150834,2026-06-20 00:49:10,2313,TWR105078,7045
CDR7FF432D15D98,CUST100008188,Voice Incoming,+13416056518,+19775785078,2026-07-06 07:58:19,1909,TWR103326,1735
CDR573467A0478C,CUST100039883,Voice Outgoing,+18635795650,+19059882610,2026-07-15 13:02:08,157,TWR101288,9098
CDR28F8BF212065,CUST100081472,Data Session,+12605927173,+11754003107,2026-06-15 06:59:27,1348,TWR107442,4956
CDR3C9164D967AB,CUST100008224,Voice Outgoing,+14973280572,+17602725545,2026-07-12 08:48:15,660,TWR104803,5345
CDR41D82BC513EC,CUST100034008,SMS Outgoing,+11226792524,+18118193462,2026-06-19 23:32:20,128,TWR109784,2459
CDR7D91DCDD2DA0,CUST100011030,SMS Outgoing,+12935928570,+13311108699,2026-06-07 20:25:30,131,TWR100594,4032
CDR3C458E353CD9,CUST100045263,Voice Outgoing,+17504515001,+15128164979,2026-06-30 12:32:38,1821,TWR105503,3638
CDR9BB341C8E04F,CUST100062957,SMS Incoming,+15717130073,+16542065484,2026-06-16 22:44:34,3024,TWR102092,6346
CDR475129194D14,CUST100017434,Voice Incoming,+13670817780,+14363496460,2026-06-19 16:15:16,2870,TWR107606,9494
CDR2253A407F872,CUST100034048,SMS Outgoing,+18711933513,+19844300029,2026-06-01 02:55:19,3546,TWR104034,7381
CDR05DC08C4A9BC,CUST100043502,Voice Outgoing,+17214548029,+14621335196,2026-07-05 23:16:52,869,TWR106313,3128
CDR981A7FDFE85B,CUST100086386,Voice Incoming,+19543713661,+11089462120,2026-07-01 16:44:00,686,TWR104020,8069
CDRB560121C7835,CUST100053065,Voice Outgoing,+12148582983,+18296795047,2026-07-18 11:29:16,3380,TWR105215,6617
CDR93268D2453FC,CUST100037231,Voice Outgoing,+17271652718,+19953487121,2026-06-11 16:51:34,3131,TWR108273,2345
CDRA67A91D4A1F6,CUST100081401,Voice Incoming,+14884383247,+19243512401,2026-07-19 11:59:10,849,TWR103579,8807
CDRC5EC7C1BC32E,CUST100061174,Voice Incoming,+19106630754,+13176751162,2026-07-07 00:11:49,1051,TWR107977,9945
CDR1CA42D9719B1,CUST100096955,Voice Incoming,+17224001017,+11151950730,2026-07-10 03:02:19,2367,TWR109101,2767
CDR99C1A45F27F4,CUST100061216,Voice Incoming,+14012659019,+19130548968,2026-06-04 17:00:47,328,TWR101964,5394
CDRE880291467C2,CUST100017406,Voice Incoming,+13471717613,+13404509467,2026-07-07 15:31:15,2476,TWR103879,4655
CDR4D8FDF93C31F,CUST100027259,SMS Incoming,+12338763839,+12113338287,2026-07-20 07:06:16,1875,TWR104075,1713
CDR4314A21B2477,CUST100045476,Voice Incoming,+10795417679,+14651372767,2026-06-27 21:26:23,3575,TWR104503,2305
CDR07202C3BF735,CUST100032667,SMS Outgoing,+19783423980,+11222503455,2026-06-06 08:48:30,3328,TWR105605,6015
CDR3E26EB2E90A2,CUST100043550,Voice Incoming,+18561378057,+18882089585,2026-06-23 05:48:58,652,TWR108233,6062
CDR8B4B4E258C6F,CUST100025156,Voice Outgoing,+16722404269,+12056311399,2026-06-18 15:47:20,796,TWR101684,5223
CDR127E63502BFC,CUST100067292,Voice Outgoing,+18749312750,+14259323366,2026-07-17 04:52:10,784,TWR102261,6726
CDR5DE784995D9D,CUST100066809,Voice Outgoing,+15722974960,+12600847769,2026-06-25 13:18:50,2590,TWR109802,6820
CDR6970BB1290EA,CUST100074054,Voice Incoming,+18854095139,+10178650494,2026-07-10 20:51:49,3444,TWR107531,5925
CDRB65BA0A34580,CUST100030268,SMS Outgoing,+19686733108,+12728664045,2026-06-11 03:17:28,812,TWR102362,7898
CDRC8C2DB4202A7,CUST100032460,Voice Outgoing,+15395762566,+10374838848,2026-07-18 11:23:06,327,TWR105652,6936
CDRBFAB75B07303,CUST100012264,SMS Incoming,+16111177995,+18699037419,2026-06-20 02:05:59,312,TWR103845,1731
CDR8FF4301A88D2,CUST100082371,Voice Outgoing,+18209968665,+16561463655,2026-06-13 00:08:21,3375,TWR107012,3920
CDR414D99B2157B,CUST100086933,Voice Incoming,+15041792391,+13673077719,2026-06-21 06:20:13,1485,TWR101529,6730
CDR499D7C540F7F,CUST100088498,Voice Outgoing,+11303970926,+19647514369,2026-06-20 18:11:15,1662,TWR109172,7489
CDRACA4EE28E932,CUST100002719,Voice Incoming,+16661905305,+17764869934,2026-07-03 23:39:26,555,TWR104322,3277
CDR4F2F5CB4EED0,CUST100006202,Voice Incoming,+15911370788,+19122498964,2026-06-27 06:32:32,1582,TWR107365,5507
CDRA2AA9F87DD21,CUST100038910,SMS Outgoing,+14152635352,+18127587142,2026-07-08 17:13:32,526,TWR104569,8177
CDRA0A4DECD6BEF,CUST100081714,Voice Incoming,+18104439628,+13264338628,2026-07-21 03:19:24,789,TWR105238,6607
CDRE95AE6A52489,CUST100037829,Voice Outgoing,+15709417656,+14917634218,2026-06-24 01:42:55,2909,TWR103793,2781
CDR6DB066753DC7,CUST100028837,SMS Incoming,+13714043200,+17886594380,2026-06-29 04:06:47,1553,TWR109570,2877
CDR9CC0AA5D238A,CUST100034830,Voice Incoming,+18178484489,+13521544895,2026-06-01 16:45:42,1976,TWR107041,8086
