sim_id,customer_id,sim_type,iccid,msisdn,activation_date,status
SIM18B8846F27,CUST100085071,eSIM,8991619061048602642,+18496172240,2023-01-08,Active
SIMA07A21C1A8,CUST100054369,Physical SIM,8999235670318434117,+11641680177,2020-10-05,Deactivated
SIM04F7724818,CUST100055241,eSIM,8950309620018823760,+19363391166,2021-04-13,Active
SIM1840266EA3,CUST100023287,Physical SIM,8951760243393593322,+19416565096,2017-11-07,Active
SIMC702EF1269,CUST100099665,eSIM,8921282191127749888,+15443766472,2019-11-05,Swapped
SIM464E491BA9,CUST100057603,Physical SIM,8961230735022113385,+16643796277,2023-03-18,Active
SIMD543EAA732,CUST100047550,Physical SIM,8967567770869458024,+15347854638,2021-05-19,Active
SIM798E02F58F,CUST100091048,eSIM,8989112978072972108,+12541582126,2015-12-13,Active
SIMCBF717D624,CUST100068791,eSIM,8986624150798146426,+15673243182,2025-10-03,Suspended
SIM04CF6180C2,CUST100088890,Physical SIM,8915433728527809788,+17525132198,2025-02-16,Deactivated
SIMBB5E919015,CUST100013719,Physical SIM,8977472037958667000,+15849497276,2022-10-14,Active
SIME817EB88DA,CUST100046540,eSIM,8956633472449775087,+14042167962,2022-12-16,Active
SIMF79790C089,CUST100087466,Physical SIM,8963181051681004344,+15436611841,2021-06-26,Active
SIM63377609B0,CUST100021808,eSIM,8979786548692025343,+11256718602,2020-12-14,Active
SIMFA92F40E7C,CUST100078265,Physical SIM,8978103411524620230,+12125000620,2024-11-14,Active
SIMDBC8EC1744,CUST100061940,Physical SIM,8935584012716695229,+12803126811,2016-07-22,Active
SIM24729A9F87,CUST100016029,Physical SIM,8962683625418115257,+19715086360,2025-02-28,Active
SIM063243EA7B,CUST100065888,Physical SIM,8915730302682062406,+16344343708,2024-12-22,Active
SIM64873ED529,CUST100006576,eSIM,8914813490381864364,+12825868801,2018-08-17,Active
SIM76CAA612CB,CUST100048147,Physical SIM,8900402053193283728,+14497970257,2020-10-31,Active
SIM6640F0BEB3,CUST100082973,eSIM,8934967096992709981,+19038580336,2017-04-12,Active
SIM228E072DB4,CUST100052383,Physical SIM,8984057184828517609,+18612344426,2022-10-15,Active
SIM509F767E8A,CUST100041391,Physical SIM,8918670316205655159,+12416807247,2019-08-21,Deactivated
SIM8C97F50459,CUST100020895,eSIM,8950760013569406877,+16341584915,2023-08-22,Active
SIMDE18795F0A,CUST100098498,eSIM,8931625886271198866,+16221040926,2025-10-08,Active
SIM8A18F6E493,CUST100071221,Physical SIM,8920902143090591413,+18421979831,2020-03-27,Active
SIM5B5ACC0690,CUST100022381,Physical SIM,8959254422338045707,+11723896146,2026-05-22,Active
SIM3345145714,CUST100092229,Physical SIM,8942792369441197437,+13948647304,2018-02-15,Active
SIM16E07EC280,CUST100018358,Physical SIM,8919547464492841598,+13107735993,2020-05-06,Active
SIMBD5D4105AA,CUST100009011,Physical SIM,8948029282393597213,+18235231653,2022-07-27,Active
SIM46BB8A08EE,CUST100094558,Physical SIM,8926923441455125166,+14772477202,2020-10-20,Active
SIMFB11B23CCD,CUST100013672,eSIM,8974314020694608223,+19565923802,2021-12-11,Active
SIM348B43D572,CUST100043726,Physical SIM,8943132668355835006,+17601548498,2024-03-30,Active
SIMCCDA181886,CUST100026065,Physical SIM,8960461051575445723,+15592572431,2016-03-21,Active
SIME3B878B1B1,CUST100054130,eSIM,8977503392087276008,+11072462092,2020-08-11,Active
SIM194C5ED41F,CUST100061767,Physical SIM,8906054515308824750,+15807002999,2019-05-05,Active
SIM7744F7CD64,CUST100025937,Physical SIM,8966316377771784131,+13496707612,2022-01-15,Active
SIM7F55497539,CUST100042178,eSIM,8916697676522347879,+15502268749,2024-04-20,Swapped
SIMCF22E9782C,CUST100010911,Physical SIM,8910406529381944725,+17688983603,2015-10-11,Active
SIM429B92C0CE,CUST100082449,eSIM,8930012471482842506,+15784466059,2021-07-07,Active
SIM409C10BC4B,CUST100014025,Physical SIM,8904335291312670175,+13508515999,2023-12-03,Active
SIMCB35843322,CUST100065660,Physical SIM,8940896391366473981,+15849738091,2016-11-30,Active
SIM6547B3B920,CUST100005213,Physical SIM,8948165648604453072,+15359512076,2023-11-23,Active
SIM967FF8A368,CUST100095449,Physical SIM,8912795701104125812,+11678492866,2022-03-31,Active
SIMBEC4C0F98E,CUST100053423,Physical SIM,8961415734316137059,+10742840287,2022-11-25,Active
SIM6549F089F4,CUST100046066,Physical SIM,8993569634051482376,+15639338238,2023-07-14,Active
SIMB9394D03DC,CUST100065247,eSIM,8917502554007234950,+19354653952,2020-09-20,Active
SIM87C9A26B77,CUST100010513,Physical SIM,8951553170969306508,+16259443442,2015-03-11,Active
SIM9BFEA415F3,CUST100081743,Physical SIM,8956995866669829731,+10205517073,2023-12-07,Active
SIM7611F7AD58,CUST100021555,Physical SIM,8984705283956237336,+18069947172,2023-09-21,Active
SIM88994C867D,CUST100097837,Physical SIM,8912719235352883435,+18248536688,2018-04-12,Active
SIMD44EA3C6B5,CUST100056400,Physical SIM,8986991619314919471,+18353129349,2024-12-01,Active
SIM81DDD8835E,CUST100027224,Physical SIM,8961784781807157310,+18648650701,2025-04-08,Swapped
SIM645C89352F,CUST100083292,eSIM,8959908870712705921,+11439453142,2022-07-13,Suspended
SIMA7DD880AC2,CUST100023675,eSIM,8912027434738539496,+18519828766,2025-04-13,Active
SIM0F6B7BFAFC,CUST100019204,eSIM,8913461461622614847,+14253165702,2020-02-25,Active
SIM905547417A,CUST100006517,Physical SIM,8905436766951135258,+16809159040,2023-10-23,Active
SIMAE7D4B99B8,CUST100056406,Physical SIM,8915531884707238799,+14927489632,2018-02-21,Active
SIM7D0B6D9C95,CUST100032693,Physical SIM,8942610341564945771,+11295305940,2018-11-18,Active
SIMF88100FC85,CUST100069232,Physical SIM,8989681844008369175,+10260805074,2017-03-11,Active
SIM03B0A3DB84,CUST100044509,Physical SIM,8950736319917290435,+11194129115,2025-07-24,Active
SIMD70F7E48A5,CUST100010943,eSIM,8945211145580893370,+18836816756,2020-07-25,Active
SIM11ED0FD0F0,CUST100057748,eSIM,8945446402588558776,+18914391590,2016-08-25,Active
SIM87733832D2,CUST100002474,Physical SIM,8947290564815209953,+17177783869,2022-05-04,Active
SIME065B233E7,CUST100040924,Physical SIM,8944722642049235747,+10432650855,2021-07-07,Active
SIM244DAF6C7B,CUST100033423,eSIM,8914602935342952775,+19218169302,2018-08-19,Active
SIM72F6388804,CUST100068702,Physical SIM,8938920664158239204,+13145931269,2023-02-08,Active
SIM87E525FB30,CUST100074492,Physical SIM,8963073757238244605,+13436335800,2020-05-25,Active
SIMD2DD45A49A,CUST100054512,Physical SIM,8920432403459706254,+19427041257,2019-01-26,Swapped
SIM29ED3E1029,CUST100009341,Physical SIM,8980066066910690436,+13394435225,2018-02-05,Active
SIM5C71A4623F,CUST100074946,Physical SIM,8998220529174032780,+16368900653,2022-11-20,Active
SIM55F425DA2B,CUST100073399,Physical SIM,8924467201406863059,+13022953232,2018-11-16,Active
SIM53E5D0A615,CUST100006567,Physical SIM,8963888715144477692,+12302300744,2018-02-19,Active
SIMB79964EF3F,CUST100023987,Physical SIM,8977065312507365593,+14539588415,2018-08-04,Active
SIM6C5D24A0AC,CUST100090392,Physical SIM,8901460783236309612,+18792420685,2019-06-07,Active
SIMD13A43E925,CUST100067576,eSIM,8931343922776530051,+12061948953,2025-06-01,Deactivated
SIM223B5004CF,CUST100058661,Physical SIM,8904073626923553261,+13834673648,2023-04-27,Active
SIME1F3D138EE,CUST100081436,Physical SIM,8931804948715341397,+19985831222,2025-01-11,Active
SIM9F7D4FF0C6,CUST100014410,Physical SIM,8924573831915158708,+12388740432,2018-07-09,Active
SIM4A4EAA0845,CUST100091148,Physical SIM,8932283035516809169,+10252434326,2021-09-26,Suspended
SIMCFC5462B2B,CUST100025446,eSIM,8913988444311279699,+19708699859,2021-06-16,Swapped
SIM7687D21BFC,CUST100085692,eSIM,8940247621880975511,+12788485261,2016-02-01,Active
SIM75D5A9528E,CUST100089831,eSIM,8980402141105883376,+16456505891,2018-08-11,Active
SIM4D522BCCA4,CUST100073522,Physical SIM,8917551554822393172,+17329272748,2015-09-09,Active
SIM7382E4C3B2,CUST100090440,Physical SIM,8904081446109873867,+19348847455,2019-04-28,Active
SIM3AE5F5F678,CUST100066849,Physical SIM,8968444892809735784,+13317125039,2016-06-07,Active
SIM014783E17B,CUST100061477,eSIM,8924013140257283266,+18425721001,2022-06-30,Active
SIM9350631A64,CUST100089382,eSIM,8900528291015024563,+19082748240,2020-12-06,Active
SIM4DAC6F97E2,CUST100070752,Physical SIM,8912716054645482233,+17268523880,2023-02-20,Swapped
SIMF9B46252E7,CUST100092711,Physical SIM,8905407620158845451,+19011736517,2019-06-29,Active
SIM9D088B25B5,CUST100078899,eSIM,8919766582241024374,+19149193174,2026-03-15,Active
SIME9007D6B0E,CUST100019181,Physical SIM,8982256757536642602,+15767938797,2017-05-30,Active
SIME0A0175A35,CUST100062806,Physical SIM,8977144054967393483,+13028138349,2019-04-09,Active
SIMD435ED8111,CUST100051124,Physical SIM,8939367921983271841,+15714769658,2018-04-10,Active
SIM19C0312AF0,CUST100025348,Physical SIM,8976202756403433364,+17106939908,2015-09-02,Active
SIM1FC6D7DB9C,CUST100014106,eSIM,8927271482180549063,+18371760548,2026-01-21,Active
SIM3F8BB70D46,CUST100031687,eSIM,8950792640662723492,+13660272213,2018-10-03,Active
SIM13FF8DAF46,CUST100051369,eSIM,8978459263613661093,+17123834844,2026-03-18,Active
SIM2A7795846B,CUST100008679,Physical SIM,8976643109367766729,+19646613404,2018-01-02,Active
SIMCE7E076FE8,CUST100053059,Physical SIM,8958831908301169370,+12137941339,2019-10-12,Active
SIM03CAC9ED9F,CUST100031464,Physical SIM,8927950958539912459,+13279447311,2025-03-20,Suspended
SIM8011ED30B0,CUST100091317,eSIM,8907888121179516970,+16013321724,2025-01-19,Suspended
SIM45029FC273,CUST100059483,eSIM,8970179778363508649,+15351231875,2021-02-27,Active
SIMCB2782C70B,CUST100088876,Physical SIM,8977772448249292981,+10023184161,2022-01-24,Active
SIM643D6E3D53,CUST100032794,Physical SIM,8945812618807815588,+14701539796,2023-11-25,Active
SIMBC3B44488E,CUST100014539,Physical SIM,8994123584940432043,+12823391565,2016-12-29,Active
SIMEC1635DA24,CUST100054305,Physical SIM,8909868882920088267,+10611864903,2022-07-01,Active
SIM6FCC9EE412,CUST100041963,Physical SIM,8911334367558457215,+10855582875,2020-01-26,Active
SIM12B314FBEE,CUST100038418,Physical SIM,8974171123502641467,+15742641399,2026-03-22,Active
SIM0FEC36D126,CUST100013329,eSIM,8982672012896132553,+15447893794,2022-11-18,Active
SIMC895C59A60,CUST100018469,Physical SIM,8984283976428272161,+10637496497,2022-09-23,Active
SIM33805680BE,CUST100090586,eSIM,8919637701747454743,+11876478276,2019-12-13,Active
SIM07E8499E14,CUST100024434,eSIM,8962999803727787393,+18893973412,2020-09-07,Active
SIM04CFF09D78,CUST100056806,Physical SIM,8967112600450813979,+16585061614,2015-06-20,Active
SIMA9BBE22A0E,CUST100057339,Physical SIM,8940739901210324947,+13911100117,2016-07-11,Suspended
SIM9EFCEAD2EC,CUST100030018,eSIM,8921841471826957081,+13435111763,2023-12-28,Active
SIM4DB425C3C3,CUST100048038,eSIM,8900390672745137329,+18809810297,2022-02-23,Active
SIMC7C79CD043,CUST100064109,eSIM,8940472611670762230,+17234735315,2022-10-04,Active
SIME130245F83,CUST100070844,Physical SIM,8917208858017416483,+15017733580,2020-02-14,Active
SIME998929B63,CUST100040739,Physical SIM,8909736218413010996,+19241695610,2023-02-15,Active
SIM0BA45B7E1B,CUST100069192,eSIM,8903202112744945314,+13833528548,2018-06-25,Active
SIM9D4DF7AD53,CUST100007051,Physical SIM,8967436649829511897,+12607756631,2021-04-13,Active
SIME4A1EB26EB,CUST100016396,Physical SIM,8952788297444386469,+17767789397,2021-07-28,Active
SIMFB135791AC,CUST100027178,Physical SIM,8989445694716158689,+13362883518,2022-05-31,Active
SIM53202598DA,CUST100067522,Physical SIM,8944708716911257551,+13244720278,2023-02-27,Active
SIMC51BBA9D48,CUST100087622,eSIM,8920453683629669608,+11297429976,2024-10-21,Active
SIM963F6B7142,CUST100052600,eSIM,8947807010803908926,+13501090851,2016-10-22,Active
SIM0A5C5D237F,CUST100082166,eSIM,8928639051911165697,+11179638614,2024-02-29,Swapped
SIM57A6588218,CUST100038083,Physical SIM,8997833641073719252,+10350641529,2026-03-31,Active
SIME84FD2456B,CUST100007172,eSIM,8924363296501737123,+17659750016,2026-03-08,Active
SIM4C33A2B072,CUST100064427,eSIM,8963578480016082024,+15739168007,2016-06-13,Active
SIME6719A3D1F,CUST100024988,eSIM,8971432999571963674,+12430234370,2016-08-09,Active
SIM825B23C6DF,CUST100056216,eSIM,8952380745490213483,+13027712532,2024-05-08,Active
SIMB713DAA1AA,CUST100022259,eSIM,8955545079601133240,+18719386198,2020-07-04,Active
SIMAF398616E1,CUST100054317,Physical SIM,8966848411320760827,+15090492768,2026-02-11,Active
SIM4166105587,CUST100018824,Physical SIM,8914036544232080919,+14000726075,2016-05-18,Deactivated
SIME7E265F567,CUST100046495,Physical SIM,8913380524249098604,+15272350375,2020-12-23,Active
SIMFC4775F1E0,CUST100075338,eSIM,8973985681331171997,+11404117647,2015-04-20,Active
SIM966F7925C8,CUST100080569,Physical SIM,8985456535921092977,+14383243852,2018-04-12,Active
SIMF4817C83D6,CUST100077325,Physical SIM,8923087577988217888,+16718690280,2024-01-13,Active
SIM27E4F3F704,CUST100067260,Physical SIM,8998695664870534794,+16719441651,2017-08-06,Active
SIM4B55505812,CUST100091470,eSIM,8935178495383861587,+14079800659,2022-06-14,Active
SIMBF5911A3AF,CUST100078025,Physical SIM,8907903600832507002,+16644848041,2021-03-05,Suspended
SIMDE0C35A324,CUST100087810,Physical SIM,8930664103285935782,+13617996003,2022-01-01,Active
SIM5154253E60,CUST100039844,Physical SIM,8915082376379874173,+12342289824,2019-11-03,Active
SIM9DCAB17E13,CUST100040775,eSIM,8958008412356308263,+15292603805,2024-10-30,Active
SIMCE86344F98,CUST100080465,Physical SIM,8975725036071412689,+16205314966,2018-03-16,Active
SIMD096179946,CUST100065815,Physical SIM,8987246236502437121,+12580673237,2025-07-23,Active
SIM171E8B9132,CUST100029769,Physical SIM,8964451290277399701,+11786679384,2019-04-06,Active
SIMDCA813D22F,CUST100065910,Physical SIM,8946423450561094664,+16807075225,2016-08-25,Active
SIM48E4A3E6A6,CUST100043296,Physical SIM,8935526757099275794,+10838317441,2022-09-01,Active
SIMA2287A664D,CUST100009897,eSIM,8963509869556655223,+19606142869,2022-11-25,Active
SIMA4184A5439,CUST100060869,Physical SIM,8939065305980969428,+19324689685,2015-07-31,Active
SIMD336B50B47,CUST100080881,Physical SIM,8912167069366799457,+11062541611,2023-05-26,Active
SIME8F5D53C28,CUST100036560,Physical SIM,8980382476726470228,+19867035098,2025-01-02,Active
SIMD25193BD1D,CUST100060304,eSIM,8908146122334926611,+11807325414,2015-05-31,Active
SIMB63BC3AF63,CUST100012072,Physical SIM,8997917932792611791,+11218256640,2017-08-15,Suspended
SIM02EA9E372E,CUST100084630,Physical SIM,8971554578918298892,+16460221631,2015-08-19,Active
SIM8F488A2460,CUST100019962,eSIM,8975367671355948770,+15672154830,2018-10-12,Active
SIM460F003058,CUST100015784,Physical SIM,8939820643292177301,+15479103277,2016-06-22,Active
SIMDEC18BB2C2,CUST100016720,Physical SIM,8927336472845422955,+14217496790,2018-08-27,Active
SIM3158D5CE0F,CUST100062319,Physical SIM,8925619569747770185,+17031953199,2021-12-03,Active
SIMDD81DC5CEA,CUST100095431,Physical SIM,8964999611219355800,+18186849021,2018-07-18,Active
SIM2178762D20,CUST100085195,Physical SIM,8987246852266833636,+14329721112,2015-12-23,Active
SIM5FFB63C776,CUST100099869,Physical SIM,8922594663768399704,+17245294446,2018-03-11,Active
SIM348683F802,CUST100087770,eSIM,8919354596378454762,+13212900776,2023-07-19,Active
SIMBE4923917B,CUST100061764,eSIM,8994415952912261469,+13060845320,2020-06-01,Active
SIM98927A510E,CUST100081345,eSIM,8935517035377040398,+10575113889,2017-02-01,Active
SIM6D3AF4EAA1,CUST100091642,Physical SIM,8912684290166936849,+19995340532,2019-04-19,Active
SIM36E9B80851,CUST100009009,Physical SIM,8940650745267115180,+14089985184,2025-07-09,Active
SIM6572B8047A,CUST100097199,Physical SIM,8958935300020545219,+14707051580,2022-03-29,Active
SIMECE12A18E2,CUST100055767,eSIM,8907264124697074639,+10099696060,2021-07-14,Active
SIM4D8D5F2485,CUST100036494,Physical SIM,8992648639089825779,+11176603709,2019-01-12,Active
SIM0F820E7115,CUST100087647,eSIM,8946806601496983446,+11106182303,2026-05-07,Active
SIM11AE47AAAB,CUST100076099,eSIM,8911231176329156297,+15321368313,2018-03-09,Active
SIMEB4C4318A2,CUST100087579,Physical SIM,8968720783943825370,+19478509554,2026-03-18,Deactivated
SIM92B6231D7B,CUST100046101,eSIM,8922278065013071266,+14129934605,2017-08-23,Active
SIM8B0C1E9598,CUST100095493,Physical SIM,8908124227594309307,+16544821790,2026-02-01,Active
SIM2B7416F516,CUST100042437,Physical SIM,8962034723156191807,+13932302438,2025-03-28,Active
SIMB21FDD72CC,CUST100064662,eSIM,8994890259885989686,+17704273179,2016-11-20,Active
SIM190448DD26,CUST100057571,Physical SIM,8931846035139250105,+10472570574,2018-08-23,Deactivated
SIM68DE322D8E,CUST100038980,eSIM,8991142619212915839,+13681098487,2015-09-18,Active
SIM59BC8D4EDA,CUST100063380,Physical SIM,8931890237067560221,+16801850651,2021-06-11,Suspended
SIM8D9A81A897,CUST100011215,eSIM,8965691239264100456,+17258276259,2024-06-19,Active
SIM01BC9A8958,CUST100020929,eSIM,8967911173701624879,+13647012025,2023-02-13,Active
SIM6C969BD9C4,CUST100063750,Physical SIM,8930070275380450830,+17954407612,2019-12-02,Active
SIMA714FC5287,CUST100082431,eSIM,8993542574075502891,+12585262530,2016-06-01,Active
SIMEE2DDF03EE,CUST100091138,Physical SIM,8994136515422099788,+11613978029,2026-05-12,Deactivated
SIMBE896AE84E,CUST100094060,Physical SIM,8913956545551200851,+16828548496,2024-03-27,Active
SIM6045C23331,CUST100024541,Physical SIM,8967122478291710471,+10849158804,2019-05-09,Active
SIMF5AD411307,CUST100060417,Physical SIM,8925029757753516464,+15702456815,2017-08-21,Active
SIM7033FE03D4,CUST100060006,eSIM,8914088207944682323,+16918307567,2025-11-23,Active
SIMEE21779544,CUST100093490,Physical SIM,8925147865520196047,+17843096059,2018-02-28,Active
SIMCA582B264C,CUST100087773,Physical SIM,8936235307418861170,+10992868668,2023-04-20,Active
SIMA687688B63,CUST100075829,Physical SIM,8931754953374575676,+18668825269,2026-01-14,Active
SIMA119C30DCD,CUST100028048,Physical SIM,8905752417756368174,+12605978730,2017-08-03,Active
SIMB7F97722BB,CUST100034825,eSIM,8933347752322712099,+16094716883,2026-05-08,Active
SIM16F508B8C7,CUST100005321,Physical SIM,8950387558112738831,+10933838388,2016-11-15,Active
SIM6D31CEA91D,CUST100004399,eSIM,8910277557043956835,+10620227818,2017-09-24,Active
SIMA4BF9C0FD6,CUST100063140,eSIM,8946035555613063535,+19684647871,2019-05-26,Active
SIM72C87C2050,CUST100068345,Physical SIM,8910998551096641095,+18450152963,2016-01-03,Active
SIM9B329752AF,CUST100058810,eSIM,8932508073110958848,+11001159916,2025-04-05,Active
SIMAC59E4919B,CUST100074621,Physical SIM,8906971924371992898,+16503210497,2021-06-30,Active
SIMEE3FC2A421,CUST100096672,Physical SIM,8917434828805144976,+19660441208,2019-09-13,Active
SIM55C7699486,CUST100031596,eSIM,8921532087476771789,+10924128677,2023-04-26,Active
SIM5F33835637,CUST100085512,eSIM,8974441491667791442,+17190249781,2022-09-28,Deactivated
SIMD5F5A6411F,CUST100080734,eSIM,8900543609600199769,+10355512313,2019-09-24,Active
SIMCD70924A54,CUST100028057,Physical SIM,8976775994392443020,+15124498971,2015-01-24,Active
SIMFC02B0A430,CUST100063135,Physical SIM,8948840973220905281,+13339399410,2023-09-22,Active
SIMBD8E0D7E63,CUST100086104,Physical SIM,8920199871253487218,+10023339994,2023-05-10,Active
SIM5E9C35534E,CUST100073758,Physical SIM,8958714656320986973,+16839604363,2018-09-11,Active
SIME71A01205B,CUST100016390,Physical SIM,8950944941522134293,+12719047768,2015-03-22,Active
SIMC8788F1579,CUST100026266,Physical SIM,8949313325471595645,+17033229249,2017-07-30,Suspended
SIM940755EEEA,CUST100004663,Physical SIM,8959749834101388828,+11823150518,2016-08-02,Active
SIM419CBFF127,CUST100017796,Physical SIM,8902572916756718812,+19793198945,2015-08-20,Active
SIM8E867845C1,CUST100078592,eSIM,8909541035993567397,+12843701440,2021-01-13,Suspended
